Heb Sort	Greek Sort	BSB Sort	Verse	Language	WLC / Nestle Base TR RP WH NE NA SBL	WLC / Nestle Base {TR} ⧼RP⧽ (WH) 〈NE〉 [NA] ‹SBL› [[ECM]]	Translit	Parsing	Parsing	Str Heb	Str Grk	VerseId	Hdg	Crossref	Par	Space	begQ	 BSB version 	pnc	endQ	footnotes	End text
999999	147305	679033	28344	Greek																		
999999	147306	679034	28344	Greek																		
999999	147307	679035	28344	Greek																		
999999	147308	679036	28344	Greek																		
999999	147309	679037	28344	Greek																		
999999	147311	679038	28345	Greek	Ἀσπάσασθε	Ἀσπάσασθε	Aspasasthe	V-AMM-2P	Verb - Aorist Imperative Middle - 2nd Person Plural		782	Romans 16:8			<p class=|reg|>			 Greet 				
999999	147312	679039	28345	Greek	Ἀμπλιᾶτον	Ἀμπλιᾶτον	Ampliaton	N-AMS	Noun - Accusative Masculine Singular		291							 Ampliatus 	,			
999999	147315	679040	28345	Greek	μου	μου	mou	PPro-G1S	Personal / Possessive Pronoun - Genitive 1st Person Singular		1473							 my 				
999999	147313	679041	28345	Greek	τὸν	τὸν	ton	Art-AMS	Article - Accusative Masculine Singular		3588							 - 				
999999	147314	679042	28345	Greek	ἀγαπητόν	ἀγαπητόν	agapēton	Adj-AMS	Adjective - Accusative Masculine Singular		27							 beloved 				
999999	147316	679043	28345	Greek	ἐν	ἐν	en	Prep	Preposition		1722							 in 				
999999	147317	679044	28345	Greek	Κυρίῳ	Κυρίῳ	Kyriō	N-DMS	Noun - Dative Masculine Singular		2962							 [the] Lord 	.			
999999	147318	679045	28345	Greek																		
999999	147319	679046	28345	Greek																		
999999	147320	679047	28345	Greek																		
999999	147321	679048	28345	Greek																		
999999	147322	679049	28345	Greek																		
999999	147323	679050	28345	Greek																		
999999	147324	679051	28345	Greek																		
999999	147325	679052	28345	Greek																		
999999	147326	679053	28345	Greek																		
999999	147327	679054	28345	Greek																		
999999	147329	679055	28346	Greek	Ἀσπάσασθε	Ἀσπάσασθε	Aspasasthe	V-AMM-2P	Verb - Aorist Imperative Middle - 2nd Person Plural		782	Romans 16:9			<p class=|reg|>			 Greet 				
999999	147330	679056	28346	Greek	Οὐρβανὸν	Οὐρβανὸν	Ourbanon	N-AMS	Noun - Accusative Masculine Singular		3773							 Urbanus 	,			
999999	147333	679057	28346	Greek	ἡμῶν	ἡμῶν	hēmōn	PPro-G1P	Personal / Possessive Pronoun - Genitive 1st Person Plural		1473							 our 				
999999	147331	679058	28346	Greek	τὸν	τὸν	ton	Art-AMS	Article - Accusative Masculine Singular		3588							 - 				
999999	147332	679059	28346	Greek	συνεργὸν	συνεργὸν	synergon	Adj-AMS	Adjective - Accusative Masculine Singular		4904							 fellow worker 				
999999	147334	679060	28346	Greek	ἐν	ἐν	en	Prep	Preposition		1722							 in 				
999999	147335	679061	28346	Greek	Χριστῷ	Χριστῷ	Christō	N-DMS	Noun - Dative Masculine Singular		5547							 Christ 	,			
999999	147336	679062	28346	Greek	καὶ	καὶ	kai	Conj	Conjunction		2532							 and 				
999999	147340	679063	28346	Greek	μου	μου	mou	PPro-G1S	Personal / Possessive Pronoun - Genitive 1st Person Singular		1473							 my 				
999999	147338	679064	28346	Greek	τὸν	τὸν	ton	Art-AMS	Article - Accusative Masculine Singular		3588							 - 				
999999	147339	679065	28346	Greek	ἀγαπητόν	ἀγαπητόν	agapēton	Adj-AMS	Adjective - Accusative Masculine Singular		27							 beloved 				
999999	147337	679066	28346	Greek	Στάχυν	Στάχυν	Stachyn	N-AMS	Noun - Accusative Masculine Singular		4720							 Stachys 	.			
999999	147341	679067	28346	Greek																		
999999	147342	679068	28346	Greek																		
999999	147343	679069	28346	Greek																		
999999	147344	679070	28346	Greek																		
999999	147345	679071	28346	Greek																		
999999	147346	679072	28346	Greek																		
999999	147347	679073	28346	Greek																		
999999	147348	679074	28346	Greek																		
999999	147349	679075	28346	Greek																		
999999	147350	679076	28346	Greek																		
999999	147352	679077	28347	Greek	Ἀσπάσασθε	Ἀσπάσασθε	Aspasasthe	V-AMM-2P	Verb - Aorist Imperative Middle - 2nd Person Plural		782	Romans 16:10			<p class=|reg|>			 Greet 				
999999	147353	679078	28347	Greek	Ἀπελλῆν	Ἀπελλῆν	Apellēn	N-AMS	Noun - Accusative Masculine Singular		559							 Apelles 	,			
999999	147354	679079	28347	Greek	τὸν	τὸν	ton	Art-AMS	Article - Accusative Masculine Singular		3588							 who [is] 				
999999	147355	679080	28347	Greek	δόκιμον	δόκιμον	dokimon	Adj-AMS	Adjective - Accusative Masculine Singular		1384							 approved 				
999999	147356	679081	28347	Greek	ἐν	ἐν	en	Prep	Preposition		1722							 in 				
999999	147357	679082	28347	Greek	Χριστῷ	Χριστῷ	Christō	N-DMS	Noun - Dative Masculine Singular		5547							 Christ 	.			
999999	147358	679083	28347	Greek	Ἀσπάσασθε	Ἀσπάσασθε	Aspasasthe	V-AMM-2P	Verb - Aorist Imperative Middle - 2nd Person Plural		782				<p class=|reg|>			 Greet 				
999999	147359	679084	28347	Greek	τοὺς	τοὺς	tous	Art-AMP	Article - Accusative Masculine Plural		3588							 those who 				
999999	147360	679085	28347	Greek	ἐκ	ἐκ	ek	Prep	Preposition		1537							 belong to 				
999999	147361	679086	28347	Greek	τῶν	τῶν	tōn	Art-GMP	Article - Genitive Masculine Plural		3588							 the [household] 				
999999	147362	679087	28347	Greek	Ἀριστοβούλου	Ἀριστοβούλου	Aristoboulou	N-GMS	Noun - Genitive Masculine Singular		711							 of Aristobulus 	.			
999999	147363	679088	28347	Greek																		
999999	147364	679089	28347	Greek																		
999999	147365	679090	28347	Greek																		
999999	147366	679091	28347	Greek																		
999999	147367	679092	28347	Greek																		
999999	147368	679093	28347	Greek																		
999999	147369	679094	28347	Greek																		
999999	147370	679095	28347	Greek																		
999999	147371	679096	28347	Greek																		
999999	147372	679097	28347	Greek																		
999999	147374	679098	28348	Greek	Ἀσπάσασθε	Ἀσπάσασθε	Aspasasthe	V-AMM-2P	Verb - Aorist Imperative Middle - 2nd Person Plural		782	Romans 16:11			<p class=|reg|>			 Greet 				
999999	147375	679099	28348	Greek	Ἡρῳδίωνα	Ἡρῳδίωνα	Hērōdiōna	N-AMS	Noun - Accusative Masculine Singular		2267							 Herodion 	,			
999999	147378	679100	28348	Greek	μου	μου	mou	PPro-G1S	Personal / Possessive Pronoun - Genitive 1st Person Singular		1473							 my 				
999999	147376	679101	28348	Greek	τὸν	τὸν	ton	Art-AMS	Article - Accusative Masculine Singular		3588							 - 				
999999	147377	679102	28348	Greek	συγγενῆ	συγγενῆ	syngenē	Adj-AMS	Adjective - Accusative Masculine Singular		4773							 fellow countryman 	.			
999999	147379	679103	28348	Greek	Ἀσπάσασθε	Ἀσπάσασθε	Aspasasthe	V-AMM-2P	Verb - Aorist Imperative Middle - 2nd Person Plural		782				<p class=|reg|>			 Greet 				
999999	147380	679104	28348	Greek	τοὺς	τοὺς	tous	Art-AMP	Article - Accusative Masculine Plural		3588							 those 				
999999	147381	679105	28348	Greek	ἐκ	ἐκ	ek	Prep	Preposition		1537							 from 				
999999	147382	679106	28348	Greek	τῶν	τῶν	tōn	Art-GMP	Article - Genitive Masculine Plural		3588							 the [household] 				
999999	147383	679107	28348	Greek	Ναρκίσσου	Ναρκίσσου	Narkissou	N-GMS	Noun - Genitive Masculine Singular		3488							 of Narcissus 				
999999	147384	679108	28348	Greek	τοὺς	τοὺς	tous	Art-AMP	Article - Accusative Masculine Plural		3588							 who 				
999999	147385	679109	28348	Greek	ὄντας	ὄντας	ontas	V-PPA-AMP	Verb - Present Participle Active - Accusative Masculine Plural		1510							 are 				
999999	147386	679110	28348	Greek	ἐν	ἐν	en	Prep	Preposition		1722							 in 				
999999	147387	679111	28348	Greek	Κυρίῳ	Κυρίῳ	Kyriō	N-DMS	Noun - Dative Masculine Singular		2962							 [the] Lord 	.			
999999	147388	679112	28348	Greek																		
999999	147389	679113	28348	Greek																		
999999	147390	679114	28348	Greek																		
999999	147391	679115	28348	Greek																		
999999	147392	679116	28348	Greek																		
999999	147393	679117	28348	Greek																		
999999	147394	679118	28348	Greek																		
999999	147395	679119	28348	Greek																		
999999	147396	679120	28348	Greek																		
999999	147397	679121	28348	Greek																		
999999	147399	679122	28349	Greek	Ἀσπάσασθε	Ἀσπάσασθε	Aspasasthe	V-AMM-2P	Verb - Aorist Imperative Middle - 2nd Person Plural		782	Romans 16:12			<p class=|reg|>			 Greet 				
999999	147400	679123	28349	Greek	Τρύφαιναν	Τρύφαιναν	Tryphainan	N-AFS	Noun - Accusative Feminine Singular		5170							 Tryphena 				
999999	147401	679124	28349	Greek	καὶ	καὶ	kai	Conj	Conjunction		2532							 and 				
999999	147402	679125	28349	Greek	Τρυφῶσαν	Τρυφῶσαν	Tryphōsan	N-AFS	Noun - Accusative Feminine Singular		5173							 Tryphosa 	,			
999999	147403	679126	28349	Greek	τὰς	τὰς	tas	Art-AFP	Article - Accusative Feminine Plural		3588							 [ women ] who 				
999999	147404	679127	28349	Greek	κοπιώσας	κοπιώσας	kopiōsas	V-PPA-AFP	Verb - Present Participle Active - Accusative Feminine Plural		2872							 have worked hard 				
999999	147405	679128	28349	Greek	ἐν	ἐν	en	Prep	Preposition		1722							 in 				
999999	147406	679129	28349	Greek	Κυρίῳ	Κυρίῳ	Kyriō	N-DMS	Noun - Dative Masculine Singular		2962							 [the] Lord 	.			
999999	147407	679130	28349	Greek	Ἀσπάσασθε	Ἀσπάσασθε	Aspasasthe	V-AMM-2P	Verb - Aorist Imperative Middle - 2nd Person Plural		782				<p class=|reg|>			 Greet 				
999999	147409	679131	28349	Greek	τὴν	τὴν	tēn	Art-AFS	Article - Accusative Feminine Singular		3588							 [my] 				
999999	147410	679132	28349	Greek	ἀγαπητήν	ἀγαπητήν	agapētēn	Adj-AFS	Adjective - Accusative Feminine Singular		27							 beloved 				
999999	147408	679133	28349	Greek	Περσίδα	Περσίδα	Persida	N-AFS	Noun - Accusative Feminine Singular		4069							 Persis 	,			
999999	147411	679134	28349	Greek	ἥτις	ἥτις	hētis	RelPro-NFS	Personal / Relative Pronoun - Nominative Feminine Singular		3748							 who 				
999999	147413	679135	28349	Greek	ἐκοπίασεν	ἐκοπίασεν	ekopiasen	V-AIA-3S	Verb - Aorist Indicative Active - 3rd Person Singular		2872							 has worked 				
999999	147412	679136	28349	Greek	πολλὰ	πολλὰ	polla	Adj-ANP	Adjective - Accusative Neuter Plural		4183							 very hard 				
999999	147414	679137	28349	Greek	ἐν	ἐν	en	Prep	Preposition		1722							 in 				
999999	147415	679138	28349	Greek	Κυρίῳ	Κυρίῳ	Kyriō	N-DMS	Noun - Dative Masculine Singular		2962							 [the] Lord 	.			
999999	147416	679139	28349	Greek																		
999999	147417	679140	28349	Greek																		
999999	147418	679141	28349	Greek																		
999999	147419	679142	28349	Greek																		
999999	147420	679143	28349	Greek																		
999999	147421	679144	28349	Greek																		
999999	147422	679145	28349	Greek																		
999999	147423	679146	28349	Greek																		
999999	147424	679147	28349	Greek																		
999999	147425	679148	28349	Greek																		
999999	147427	679149	28350	Greek	Ἀσπάσασθε	Ἀσπάσασθε	Aspasasthe	V-AMM-2P	Verb - Aorist Imperative Middle - 2nd Person Plural		782	Romans 16:13			<p class=|reg|>			 Greet 				
999999	147428	679150	28350	Greek	Ῥοῦφον	Ῥοῦφον	Rhouphon	N-AMS	Noun - Accusative Masculine Singular		4504							 Rufus 	,			
999999	147429	679151	28350	Greek	τὸν	τὸν	ton	Art-AMS	Article - Accusative Masculine Singular		3588							 - 				
999999	147430	679152	28350	Greek	ἐκλεκτὸν	ἐκλεκτὸν	eklekton	Adj-AMS	Adjective - Accusative Masculine Singular		1588							 chosen 				
999999	147431	679153	28350	Greek	ἐν	ἐν	en	Prep	Preposition		1722							 in 				
999999	147432	679154	28350	Greek	Κυρίῳ	Κυρίῳ	Kyriō	N-DMS	Noun - Dative Masculine Singular		2962							 [the] Lord 	,			
999999	147433	679155	28350	Greek	καὶ	καὶ	kai	Conj	Conjunction		2532							 and 				
999999	147436	679156	28350	Greek	αὐτοῦ	αὐτοῦ	autou	PPro-GM3S	Personal / Possessive Pronoun - Genitive Masculine 3rd Person Singular		846							 his 				
999999	147434	679157	28350	Greek	τὴν	τὴν	tēn	Art-AFS	Article - Accusative Feminine Singular		3588							 - 				
999999	147435	679158	28350	Greek	μητέρα	μητέρα	mētera	N-AFS	Noun - Accusative Feminine Singular		3384							 mother 	,			
999999	147438	679159	28350	Greek	ἐμοῦ	ἐμοῦ	emou	PPro-G1S	Personal / Possessive Pronoun - Genitive 1st Person Singular		1473							 [who has been a mother] to me 				
999999	147437	679160	28350	Greek	καὶ	καὶ	kai	Conj	Conjunction		2532							 as well 	.			
999999	147439	679161	28350	Greek																		
999999	147440	679162	28350	Greek																		
999999	147441	679163	28350	Greek																		
999999	147442	679164	28350	Greek																		
999999	147443	679165	28350	Greek																		
999999	147444	679166	28350	Greek																		
999999	147445	679167	28350	Greek																		
999999	147446	679168	28350	Greek																		
999999	147447	679169	28350	Greek																		
999999	147448	679170	28350	Greek																		
999999	147450	679171	28351	Greek	Ἀσπάσασθε	Ἀσπάσασθε	Aspasasthe	V-AMM-2P	Verb - Aorist Imperative Middle - 2nd Person Plural		782	Romans 16:14			<p class=|reg|>			 Greet 				
999999	147451	679172	28351	Greek	Ἀσύνκριτον	Ἀσύνκριτον	Asynkriton	N-AMS	Noun - Accusative Masculine Singular		799							 Asyncritus 	,			
999999	147452	679173	28351	Greek	Φλέγοντα	Φλέγοντα	Phlegonta	N-AMS	Noun - Accusative Masculine Singular		5393							 Phlegon 	,			
999999	147453	679174	28351	Greek	Ἑρμῆν	Ἑρμῆν	Hermēn	N-AMS	Noun - Accusative Masculine Singular		2060							 Hermes 	,			
999999	147454	679175	28351	Greek	Πατρόβαν	Πατρόβαν	Patroban	N-AMS	Noun - Accusative Masculine Singular		3969							 Patrobas 	,			
999999	147455	679176	28351	Greek	Ἑρμᾶν	Ἑρμᾶν	Herman	N-AMS	Noun - Accusative Masculine Singular		2057							 Hermas 	,			
999999	147456	679177	28351	Greek	καὶ	καὶ	kai	Conj	Conjunction		2532							 and 				
999999	147457	679178	28351	Greek	τοὺς	τοὺς	tous	Art-AMP	Article - Accusative Masculine Plural		3588							 the 				
999999	147460	679179	28351	Greek	ἀδελφούς	ἀδελφούς	adelphous	N-AMP	Noun - Accusative Masculine Plural		80							 brothers 				
999999	147458	679180	28351	Greek	σὺν	σὺν	syn	Prep	Preposition		4862							 with 				
999999	147459	679181	28351	Greek	αὐτοῖς	αὐτοῖς	autois	PPro-DM3P	Personal / Possessive Pronoun - Dative Masculine 3rd Person Plural		846							 them 	.			
999999	147461	679182	28351	Greek																		
999999	147462	679183	28351	Greek																		
999999	147463	679184	28351	Greek																		
999999	147464	679185	28351	Greek																		
999999	147465	679186	28351	Greek																		
999999	147466	679187	28351	Greek																		
999999	147467	679188	28351	Greek																		
999999	147468	679189	28351	Greek																		
999999	147469	679190	28351	Greek																		
999999	147470	679191	28351	Greek																		
999999	147472	679192	28352	Greek	Ἀσπάσασθε	Ἀσπάσασθε	Aspasasthe	V-AMM-2P	Verb - Aorist Imperative Middle - 2nd Person Plural		782	Romans 16:15			<p class=|reg|>			 Greet 				
999999	147473	679193	28352	Greek	Φιλόλογον	Φιλόλογον	Philologon	N-AMS	Noun - Accusative Masculine Singular		5378							 Philologus 				
999999	147474	679194	28352	Greek	καὶ	καὶ	kai	Conj	Conjunction		2532							 and 				
999999	147475	679195	28352	Greek	Ἰουλίαν	Ἰουλίαν	Ioulian	N-AFS	Noun - Accusative Feminine Singular		2456							 Julia 	,			
999999	147476	679196	28352	Greek	Νηρέα	Νηρέα	Nērea	N-AMS	Noun - Accusative Masculine Singular		3517							 Nereus 				
